date_event	type	value	city_id	timestamp	date	time	weekday	tdelta	tdelta_min
2023-07-12 08:20:47	1	0.24978137461059283	1	2023-07-12 08:20:47	2023-07-12	08:20:47	3	0 days 00:02:52	2.8666666666666667
2023-07-12 08:23:45	2	0.34045542731060224	1	2023-07-12 08:23:45	2023-07-12	08:23:45	3	0 days 00:02:58	2.966666666666667
2023-07-12 08:26:13	2	0.39246904313698905	1	2023-07-12 08:26:13	2023-07-12	08:26:13	3	0 days 00:02:28	2.466666666666667
2023-07-12 08:26:17	1	0.3842735589191864	1	2023-07-12 08:26:17	2023-07-12	08:26:17	3	0 days 00:00:04	0.06666666666666667
2023-07-12 08:26:33	2	0.5079995518125091	1	2023-07-12 08:26:33	2023-07-12	08:26:33	3	0 days 00:00:16	0.26666666666666666
2023-07-12 08:38:02	1	0.8984191843563951	1	2023-07-12 08:38:02	2023-07-12	08:38:02	3	0 days 00:11:29	11.483333333333333
2023-07-12 08:43:34	2	0.6657284787145104	1	2023-07-12 08:43:34	2023-07-12	08:43:34	3	0 days 00:05:32	5.533333333333333
2023-07-12 08:43:34	0	0.34035666523130986	1	2023-07-12 08:43:34	2023-07-12	08:43:34	3	0 days 00:00:00	0.0
2023-07-12 08:55:21	0	0.15002084926160333	1	2023-07-12 08:55:21	2023-07-12	08:55:21	3	0 days 00:11:47	11.783333333333333
2023-07-12 08:55:23	2	0.26068492609448723	1	2023-07-12 08:55:23	2023-07-12	08:55:23	3	0 days 00:00:02	0.03333333333333333
2023-07-12 08:58:06	2	0.2792817408124672	1	2023-07-12 08:58:06	2023-07-12	08:58:06	3	0 days 00:02:43	2.716666666666667
2023-07-12 09:03:54	1	0.4021522824807159	1	2023-07-12 09:03:54	2023-07-12	09:03:54	3	0 days 00:05:48	5.8
2023-07-12 09:06:26	2	0.40926610569079086	1	2023-07-12 09:06:26	2023-07-12	09:06:26	3	0 days 00:02:32	2.533333333333333
2023-07-12 09:06:28	2	0.7643242470283579	1	2023-07-12 09:06:28	2023-07-12	09:06:28	3	0 days 00:00:02	0.03333333333333333
2023-07-12 09:06:28	1	0.5879035173545494	1	2023-07-12 09:06:28	2023-07-12	09:06:28	3	0 days 00:00:00	0.0
2023-07-12 09:06:28	1	0.6710966833870591	1	2023-07-12 09:06:28	2023-07-12	09:06:28	3	0 days 00:00:00	0.0
2023-07-12 09:12:19	1	0.896580042726525	1	2023-07-12 09:12:19	2023-07-12	09:12:19	3	0 days 00:05:51	5.85
2023-07-12 09:12:27	1	0.2573730686087678	1	2023-07-12 09:12:27	2023-07-12	09:12:27	3	0 days 00:00:08	0.13333333333333333
2023-07-12 09:27:28	2	0.39246904313698905	1	2023-07-12 09:27:28	2023-07-12	09:27:28	3	0 days 00:15:01	15.016666666666667
2023-07-12 09:27:51	2	0.32108425337315577	1	2023-07-12 09:27:51	2023-07-12	09:27:51	3	0 days 00:00:23	0.38333333333333336
2023-07-12 09:27:58	1	0.2340972555865054	1	2023-07-12 09:27:58	2023-07-12	09:27:58	3	0 days 00:00:07	0.11666666666666667
2023-07-12 09:30:34	0	0.3336851590967472	1	2023-07-12 09:30:34	2023-07-12	09:30:34	3	0 days 00:02:36	2.6
2023-07-12 09:30:34	2	0.3336851590967472	1	2023-07-12 09:30:34	2023-07-12	09:30:34	3	0 days 00:00:00	0.0
